Postcode,Latitude,Longitude,LSOA Code,LSOA Name
EH1 9AS,55.943214,-3.232955,S01008874,Deans Village - 07
EH1 9AT,55.943214,-3.232955,S01008874,Deans Village - 07
EH1 9AX,55.943214,-3.232955,S01008874,Deans Village - 07
EH12 0AA,55.948611,-3.323954,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AD,55.949794,-3.334260,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AE,55.948849,-3.332722,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AG,55.946267,-3.319695,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AH,55.948820,-3.332977,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AJ,55.948228,-3.328697,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AL,55.951807,-3.350728,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AN,55.951807,-3.350728,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AP,55.953676,-3.347430,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AQ,55.947553,-3.327969,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AR,55.956614,-3.338466,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AS,55.958454,-3.338578,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AT,55.951841,-3.341072,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AU,55.946761,-3.327254,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AW,55.952654,-3.351318,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AX,55.945020,-3.324552,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AY,55.948017,-3.328241,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0AZ,55.951076,-3.349437,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BA,55.944937,-3.323108,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BB,55.949425,-3.331861,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BD,55.943692,-3.318503,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BE,55.945590,-3.320793,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BF,55.943787,-3.320571,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BG,55.944582,-3.321847,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BH,55.945662,-3.324206,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BJ,55.946009,-3.324474,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BL,55.946114,-3.324766,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BQ,55.944567,-3.320726,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BS,55.944912,-3.319521,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BT,55.944839,-3.320479,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BU,55.942552,-3.323427,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BW,55.943428,-3.323873,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BX,55.943174,-3.324105,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BY,55.943598,-3.324792,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0BZ,55.943745,-3.325261,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DA,55.942942,-3.323905,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DB,55.942887,-3.324832,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DD,55.942672,-3.324776,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DE,55.947722,-3.324773,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DF,55.947912,-3.325500,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DG,55.947341,-3.325080,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DH,55.946788,-3.323908,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DJ,55.946781,-3.324580,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DL,55.947368,-3.322567,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DQ,55.948096,-3.327588,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DR,55.946375,-3.326392,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DS,55.946016,-3.325547,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DT,55.943241,-3.326189,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DU,55.944315,-3.327474,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DX,55.945351,-3.328839,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DY,55.944713,-3.329650,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0DZ,55.945208,-3.330435,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EA,55.945528,-3.329886,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EB,55.946348,-3.328889,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0ED,55.946005,-3.330703,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EE,55.946804,-3.328216,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EH,55.949235,-3.334448,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EJ,55.945010,-3.328827,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EL,55.946247,-3.328261,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EN,55.948139,-3.332745,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EP,55.946124,-3.331283,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EQ,55.948236,-3.331259,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0ER,55.949174,-3.333421,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EY,55.946760,-3.330712,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0EZ,55.947994,-3.331203,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0HA,55.945726,-3.332406,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 0HD,55.946559,-3.331826,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 1AW,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1AY,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1AZ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1BA,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1ED,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1EX,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1EZ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1FU,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1FW,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1GJ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1GX,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1HA,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1HB,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1HD,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1HL,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1HQ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1JA,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1LB,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1LR,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NE,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NN,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NP,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NQ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NT,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NU,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NW,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NX,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1NZ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PA,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PB,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PE,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PG,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PJ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1PQ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1QE,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1QZ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RB,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RH,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RP,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RQ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RY,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1RZ,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1SA,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1SB,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1SD,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 1WU,55.928941,-3.302220,S01008990,South Gyle - 04
EH12 5AA,55.947203,-3.215804,S01008871,Deans Village - 04
EH12 5AD,55.945368,-3.231422,S01008873,Deans Village - 06
EH12 5AE,55.947366,-3.216578,S01008871,Deans Village - 04
EH12 5AF,55.947725,-3.215660,S01008871,Deans Village - 04
EH12 5AH,55.947530,-3.215430,S01008871,Deans Village - 04
EH12 5AL,55.947771,-3.216542,S01008871,Deans Village - 04
EH12 5AP,55.949434,-3.218244,S01008871,Deans Village - 04
EH12 5AU,55.949682,-3.218620,S01008871,Deans Village - 04
EH12 5AW,55.948573,-3.216311,S01008871,Deans Village - 04
EH12 5AY,55.949656,-3.219404,S01008871,Deans Village - 04
EH12 5BA,55.949752,-3.220640,S01008871,Deans Village - 04
EH12 5BB,55.948839,-3.222132,S01008871,Deans Village - 04
EH12 5BD,55.948108,-3.223262,S01008872,Deans Village - 05
EH12 5BE,55.946826,-3.222998,S01008872,Deans Village - 05
EH12 5BH,55.945009,-3.223261,S01008872,Deans Village - 05
EH12 5BJ,55.948807,-3.218096,S01008871,Deans Village - 04
EH12 5BS,55.948672,-3.219037,S01008871,Deans Village - 04
EH12 5BT,55.947886,-3.220341,S01008872,Deans Village - 05
EH12 5BU,55.947517,-3.223148,S01008872,Deans Village - 05
EH12 5BX,55.948239,-3.222802,S01008872,Deans Village - 05
EH12 5BY,55.947941,-3.221992,S01008872,Deans Village - 05
EH12 5DD,55.948869,-3.220916,S01008871,Deans Village - 04
EH12 5DE,55.949063,-3.218488,S01008871,Deans Village - 04
EH12 5DG,55.948649,-3.221278,S01008871,Deans Village - 04
EH12 5DH,55.949240,-3.219727,S01008871,Deans Village - 04
EH12 5DR,55.946136,-3.218332,S01008872,Deans Village - 05
EH12 5DS,55.946612,-3.215545,S01008871,Deans Village - 04
EH12 5DX,55.947041,-3.215783,S01008871,Deans Village - 04
EH12 5EA,55.946840,-3.216177,S01008871,Deans Village - 04
EH12 5EB,55.946745,-3.216702,S01008871,Deans Village - 04
EH12 5ED,55.946647,-3.216635,S01008871,Deans Village - 04
EH12 5EE,55.947244,-3.219824,S01008871,Deans Village - 04
EH12 5EG,55.946585,-3.217370,S01008871,Deans Village - 04
EH12 5EH,55.946983,-3.218983,S01008871,Deans Village - 04
EH12 5EL,55.947644,-3.219405,S01008871,Deans Village - 04
EH12 5EP,55.948215,-3.217981,S01008871,Deans Village - 04
EH12 5EQ,55.947692,-3.217244,S01008871,Deans Village - 04
EH12 5EY,55.945624,-3.218300,S01008872,Deans Village - 05
EH12 5EZ,55.945481,-3.220041,S01008872,Deans Village - 05
EH12 5FA,55.947848,-3.225928,S01008873,Deans Village - 06
EH12 5FB,55.948274,-3.224661,S01008873,Deans Village - 06
EH12 5FD,55.948234,-3.226917,S01008873,Deans Village - 06
EH12 5FS,55.947848,-3.225928,S01008873,Deans Village - 06
EH12 5HA,55.944622,-3.225138,S01008874,Deans Village - 07
EH12 5HD,55.945754,-3.221459,S01008872,Deans Village - 05
EH12 5HG,55.945571,-3.226305,S01008873,Deans Village - 06
EH12 5HH,55.945117,-3.226803,S01008874,Deans Village - 07
EH12 5HJ,55.945188,-3.225140,S01008874,Deans Village - 07
EH12 5HN,55.944947,-3.224972,S01008874,Deans Village - 07
EH12 5HP,55.944381,-3.226699,S01008874,Deans Village - 07
EH12 5HQ,55.944747,-3.227928,S01008874,Deans Village - 07
EH12 5HT,55.944394,-3.228141,S01008874,Deans Village - 07
EH12 5HX,55.944503,-3.228881,S01008874,Deans Village - 07
EH12 5HY,55.944217,-3.228728,S01008874,Deans Village - 07
EH12 5HZ,55.945004,-3.229105,S01008874,Deans Village - 07
EH12 5JA,55.945041,-3.228097,S01008874,Deans Village - 07
EH12 5JB,55.945054,-3.227697,S01008874,Deans Village - 07
EH12 5JD,55.945525,-3.228209,S01008873,Deans Village - 06
EH12 5JE,55.945393,-3.230654,S01008873,Deans Village - 06
EH12 5JF,55.944699,-3.229976,S01008874,Deans Village - 07
EH12 5JG,55.945997,-3.230513,S01008873,Deans Village - 06
EH12 5JH,55.945972,-3.227614,S01008873,Deans Village - 06
EH12 5JL,55.943870,-3.227548,S01008874,Deans Village - 07
EH12 5JP,55.946444,-3.218983,S01008872,Deans Village - 05
EH12 5JQ,55.946162,-3.228357,S01008873,Deans Village - 06
EH12 5JR,55.946719,-3.218367,S01008872,Deans Village - 05
EH12 5JU,55.946479,-3.220008,S01008872,Deans Village - 05
EH12 5JY,55.946339,-3.219588,S01008872,Deans Village - 05
EH12 5JZ,55.946076,-3.219836,S01008872,Deans Village - 05
EH12 5LA,55.946092,-3.220957,S01008872,Deans Village - 05
EH12 5LB,55.946547,-3.221244,S01008872,Deans Village - 05
EH12 5LE,55.947140,-3.221278,S01008872,Deans Village - 05
EH12 5LF,55.947354,-3.222358,S01008872,Deans Village - 05
EH12 5LG,55.946935,-3.221976,S01008872,Deans Village - 05
EH12 5LJ,55.944316,-3.231421,S01008874,Deans Village - 07
EH12 5LL,55.943618,-3.231174,S01008874,Deans Village - 07
EH12 5LQ,55.946106,-3.222190,S01008872,Deans Village - 05
EH12 5LR,55.946580,-3.232373,S01008873,Deans Village - 06
EH12 5LS,55.946550,-3.230003,S01008873,Deans Village - 06
EH12 5LT,55.947850,-3.231213,S01008873,Deans Village - 06
EH12 5LU,55.946567,-3.229138,S01008873,Deans Village - 06
EH12 5LY,55.944881,-3.232496,S01008874,Deans Village - 07
EH12 5LZ,55.944655,-3.232616,S01008874,Deans Village - 07
EH12 5NB,55.942774,-3.232909,S01008875,Balgreen and Roseburn - 01
EH12 5NE,55.943661,-3.232217,S01008874,Deans Village - 07
EH12 5NG,55.945351,-3.234016,S01008875,Balgreen and Roseburn - 01
EH12 5NJ,55.945506,-3.235590,S01008875,Balgreen and Roseburn - 01
EH12 5NL,55.945238,-3.235341,S01008875,Balgreen and Roseburn - 01
EH12 5NN,55.945111,-3.234648,S01008875,Balgreen and Roseburn - 01
EH12 5NP,55.944883,-3.234945,S01008875,Balgreen and Roseburn - 01
EH12 5NQ,55.945537,-3.235094,S01008875,Balgreen and Roseburn - 01
EH12 5NR,55.944588,-3.235737,S01008875,Balgreen and Roseburn - 01
EH12 5NS,55.944808,-3.236160,S01008875,Balgreen and Roseburn - 01
EH12 5NU,55.944945,-3.236805,S01008876,Balgreen and Roseburn - 02
EH12 5NW,55.945178,-3.234170,S01008875,Balgreen and Roseburn - 01
EH12 5NX,55.945615,-3.236346,S01008876,Balgreen and Roseburn - 02
EH12 5NY,55.944538,-3.237112,S01008876,Balgreen and Roseburn - 02
EH12 5NZ,55.943946,-3.237846,S01008876,Balgreen and Roseburn - 02
EH12 5PA,55.943932,-3.237445,S01008876,Balgreen and Roseburn - 02
EH12 5PB,55.944119,-3.236794,S01008876,Balgreen and Roseburn - 02
EH12 5PD,55.943679,-3.235868,S01008875,Balgreen and Roseburn - 01
EH12 5PE,55.942739,-3.236430,S01008875,Balgreen and Roseburn - 01
EH12 5PF,55.943391,-3.235042,S01008875,Balgreen and Roseburn - 01
EH12 5PG,55.944320,-3.233759,S01008874,Deans Village - 07
EH12 5PH,55.940769,-3.241923,S01008876,Balgreen and Roseburn - 02
EH12 5PJ,55.941236,-3.240257,S01008876,Balgreen and Roseburn - 02
EH12 5PL,55.942895,-3.237876,S01008875,Balgreen and Roseburn - 01
EH12 5PN,55.943862,-3.235473,S01008875,Balgreen and Roseburn - 01
EH12 5PP,55.943788,-3.233982,S01008875,Balgreen and Roseburn - 01
EH12 5PR,55.944479,-3.234949,S01008875,Balgreen and Roseburn - 01
EH12 5PT,55.943603,-3.238907,S01008875,Balgreen and Roseburn - 01
EH12 5PW,55.943391,-3.235042,S01008875,Balgreen and Roseburn - 01
EH12 5PY,55.944507,-3.250817,S01008877,Balgreen and Roseburn - 03
EH12 5PZ,55.944727,-3.250392,S01008877,Balgreen and Roseburn - 03
EH12 5QA,55.944562,-3.249810,S01008877,Balgreen and Roseburn - 03
EH12 5QB,55.944806,-3.248793,S01008877,Balgreen and Roseburn - 03
EH12 5QD,55.944573,-3.247857,S01008877,Balgreen and Roseburn - 03
EH12 5QE,55.944877,-3.247979,S01008876,Balgreen and Roseburn - 02
EH12 5QF,55.944920,-3.246395,S01008876,Balgreen and Roseburn - 02
EH12 5QG,55.945090,-3.243822,S01008876,Balgreen and Roseburn - 02
EH12 5QL,55.943954,-3.250447,S01008877,Balgreen and Roseburn - 03
EH12 5QN,55.943597,-3.250211,S01008877,Balgreen and Roseburn - 03
EH12 5QP,55.943777,-3.248376,S01008876,Balgreen and Roseburn - 02
EH12 5QQ,55.945271,-3.242820,S01008876,Balgreen and Roseburn - 02
EH12 5QR,55.943687,-3.246627,S01008876,Balgreen and Roseburn - 02
EH12 5QS,55.944249,-3.246101,S01008876,Balgreen and Roseburn - 02
EH12 5QT,55.944509,-3.244396,S01008876,Balgreen and Roseburn - 02
EH12 5QW,55.943404,-3.249676,S01008877,Balgreen and Roseburn - 03
EH12 5QX,55.943523,-3.245998,S01008876,Balgreen and Roseburn - 02
EH12 5QY,55.942773,-3.247287,S01008876,Balgreen and Roseburn - 02
EH12 5QZ,55.942154,-3.248083,S01008878,Balgreen and Roseburn - 04
EH12 5RA,55.941808,-3.247640,S01008878,Balgreen and Roseburn - 04
EH12 5RB,55.942504,-3.248991,S01008876,Balgreen and Roseburn - 02
EH12 5RD,55.943121,-3.248402,S01008876,Balgreen and Roseburn - 02
EH12 5RE,55.943025,-3.249920,S01008877,Balgreen and Roseburn - 03
EH12 5RF,55.943223,-3.250759,S01008877,Balgreen and Roseburn - 03
EH12 5RG,55.942710,-3.249926,S01008877,Balgreen and Roseburn - 03
EH12 5RH,55.942161,-3.250853,S01008877,Balgreen and Roseburn - 03
EH12 5RJ,55.941618,-3.250403,S01008877,Balgreen and Roseburn - 03
EH12 5RL,55.940955,-3.251071,S01008878,Balgreen and Roseburn - 04
EH12 5RN,55.941487,-3.249182,S01008878,Balgreen and Roseburn - 04
EH12 5RP,55.941110,-3.247313,S01008878,Balgreen and Roseburn - 04
EH12 5RQ,55.942283,-3.249512,S01008877,Balgreen and Roseburn - 03
EH12 5RR,55.940150,-3.248099,S01008878,Balgreen and Roseburn - 04
EH12 5RS,55.939869,-3.250107,S01008878,Balgreen and Roseburn - 04
EH12 5RT,55.940638,-3.250452,S01008878,Balgreen and Roseburn - 04
EH12 5RU,55.940656,-3.249620,S01008878,Balgreen and Roseburn - 04
EH12 5RW,55.941975,-3.248878,S01008877,Balgreen and Roseburn - 03
EH12 5RX,55.939810,-3.247912,S01008878,Balgreen and Roseburn - 04
EH12 5RY,55.940176,-3.246419,S01008878,Balgreen and Roseburn - 04
EH12 5RZ,55.939575,-3.247232,S01008878,Balgreen and Roseburn - 04
EH12 5SA,55.938929,-3.249708,S01008878,Balgreen and Roseburn - 04
EH12 5SB,55.939267,-3.250056,S01008878,Balgreen and Roseburn - 04
EH12 5SG,55.944599,-3.251524,S01008878,Balgreen and Roseburn - 04
EH12 5SH,55.944182,-3.252712,S01008878,Balgreen and Roseburn - 04
EH12 5SJ,55.943819,-3.252236,S01008878,Balgreen and Roseburn - 04
EH12 5SL,55.943657,-3.253944,S01008878,Balgreen and Roseburn - 04
EH12 5SN,55.942863,-3.254334,S01008878,Balgreen and Roseburn - 04
EH12 5SP,55.943462,-3.255474,S01008878,Balgreen and Roseburn - 04
EH12 5SQ,55.944231,-3.251464,S01008877,Balgreen and Roseburn - 03
EH12 5SR,55.943231,-3.255211,S01008878,Balgreen and Roseburn - 04
EH12 5SS,55.942996,-3.256292,S01008880,Balgreen and Roseburn - 06
EH12 5ST,55.942727,-3.257932,S01008880,Balgreen and Roseburn - 06
EH12 5SU,55.942042,-3.259895,S01008880,Balgreen and Roseburn - 06
EH12 5SW,55.943038,-3.254820,S01008878,Balgreen and Roseburn - 04
EH12 5SX,55.941674,-3.259835,S01008880,Balgreen and Roseburn - 06
EH12 5SY,55.942374,-3.258225,S01008880,Balgreen and Roseburn - 06
EH12 5SZ,55.943129,-3.255576,S01008878,Balgreen and Roseburn - 04
EH12 5TA,55.942607,-3.255591,S01008880,Balgreen and Roseburn - 06
EH12 5TB,55.941940,-3.254112,S01008879,Balgreen and Roseburn - 05
EH12 5TD,55.941535,-3.254131,S01008879,Balgreen and Roseburn - 05
EH12 5TE,55.942745,-3.253562,S01008878,Balgreen and Roseburn - 04
EH12 5TF,55.942536,-3.252915,S01008878,Balgreen and Roseburn - 04
EH12 5TG,55.941198,-3.252823,S01008878,Balgreen and Roseburn - 04
EH12 5TH,55.940989,-3.252176,S01008879,Balgreen and Roseburn - 05
